"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim.x","tempo_sim.x","count_pop.x","tempo_pop.x","count_sim.y","tempo_sim.y","count_pop.y","tempo_pop.y"
"Abby_Colina",1380.90657415,78,26,5.78724354754,6.00778233247,0.648713045506,11,11,51,57,-0.272727272727273,-0.2,-0.490909090909091,-0.636363636363636,0.326001973432348,0.332023986860288,-0.250589468734744,-0.158519765698142
"Abby_Wayland",1196.24242315,54,21,5.67718694912,5.86863831109,0.671311826951,33,33,129,146,0.305794213500029,0.257220914293817,-0.0398862017608733,0.00767823624757664,0.0691160747161607,0.105538215711586,0.229039224397508,0.208862520556134
"abbysnergles",1648.15693094,73,29,5.72170141816,5.84350200339,0.645267434354,21,21,97,107,0.342857142857143,0.229667700705286,0.304761904761905,0.105264362823256,0.172950908721608,0.0580183632834065,0.0150375943319461,-0.0081950224285154
"abcoal",692.650514093,36,14,5.87316304627,6.03777777578,0.59161114123,28,28,93,102,-0.175532535695048,-0.0533333333333333,-0.066225223652693,0.209829022527594,0.277290370288262,0.259156993119454,0.0416471871676436,0.107734742886867
"abernau",4039.7344284,144,72,4.74323494042,4.66360630241,0.755477550108,12,12,102,108,0.0303030303030303,-0.153864363724166,0.333333333333333,0.492365963917331,0.0551938902420311,0.0842972625992319,0.091730690824784,0.164487233981332
"aberro",2586.6514758,112,51,5.68168346794,5.78730174737,0.602084347867,37,37,115,124,0.0210526553820649,0.0543816573808883,0.171428765253957,0.0815724860713324,0.177944229379034,0.162928946914035,0.175194876478757,0.167829065618216
"Abessiivi",1432.74873088,45,21,5.43358269002,5.50431166686,0.697060510825,34,34,76,90,0.317573721362658,0.305903888403028,-0.20855614973262,-0.243075046930608,0.0995954707501371,-0.0617175110988365,0.0319466430111141,0.0819703820770465
"abigail095",1608.71998359,56,29,5.80816680443,5.90117923704,0.522272086819,21,21,150,153,-0.147971781808011,-0.12440333788203,0.186158048081046,0.181820263058351,0.219723185490534,0.245726986189393,0.122732439775132,0.135118056630524
"abiolaidowu",3107.48818881,122,56,5.1640950416,5.33559297137,0.892562331987,64,64,175,207,0.0880378042644249,0.137656288382853,0.246834061630244,0.271914508623575,0.238436280934613,0.144973734670154,0.23068332388025,0.257628483904286
"abject_hero",2798.04372807,109,47,5.10719303248,5.18733737603,0.761334634348,10,10,166,183,0.288888888888889,0.230021853114118,0.0222222222222222,0.184017482491294,0.181559060069243,0.095641102255788,0.161563799071632,0.133114823195455
"abomanation666",679.430105474,17,13,4.30326701845,4.27976779673,0.6420481458,121,121,211,220,-0.144201516696293,-0.216230127017585,0.393099531267982,0.349196070376706,0.0362418373095579,0.0480808031388414,0.443797054761651,0.300330481089284
"aBooster",1878.55572568,73,35,5.96272639469,6.05688914347,0.459917709411,33,33,142,155,0.142722832991738,0.0289914754401696,0.0970515264343819,0.106302076613955,0.193944852838272,0.0847443429825033,0.221123111453423,0.192381707529
"Aboshin",3685.17924996,187,76,5.54948496092,5.67466063924,0.670209314768,22,22,150,164,-0.00867681000188266,-0.0867681000188266,-0.203463203463203,-0.168831168831169,0.195106713405233,0.261470512936286,0.165830608797035,0.133781935567109
"aboveandbeyond2",2317.79547101,80,41,5.5696704899,5.72968304093,0.674935963561,62,63,221,291,0.0158856374301345,0.0532636938492916,0.445856890539108,0.210924227643195,0.0275302994146789,0.0893728733931483,0.231513122334033,-0.0161817301577895
"AboveJesus",2159.28598268,78,35,5.5671826374,5.73534952469,0.759533723428,19,19,92,98,-0.0351907671538893,-0.234605114359262,0.211144602923336,0.246335370077225,0.0733659982612976,0.111391008375008,0.0050185210537044,0.0347348305685508
"abrader",3886.15798773,160,79,5.56200049158,5.65770381428,0.630158809366,52,53,104,108,0.0973217722956139,0.0936556959772974,0.0792153960545695,0.0800605143031735,0.0498832375756744,-0.0438286291015197,-0.100878028171704,-0.179231120764482
"Abraxas0815",2021.32004682,64,30,5.66549622291,5.73506882379,0.585932624406,13,13,49,49,0,0.143818499101335,0.179487179487179,0.274562589193458,0.0995321229978906,0.0598298465514782,0.00595491334175414,-0.0615392707386633
"Abraxas218",1706.71397966,62,27,4.77161466692,4.80093691857,0.757578454574,20,20,205,216,-0.0952394283487992,-0.21750739647707,-0.178947368421053,0.153034833491482,0.0868084325301874,0.0612179106494758,0.249700925644714,0.253275008883918
"abraxasmalfoy",811.51654895,32,15,5.39228699632,5.49628297336,0.729638654385,13,13,91,98,0.435897435897436,0.193552415284691,0.538461538461538,0.322587358807818,0.265458713898027,0.284065155396276,-0.0640352183456246,0.0142245332153462
"abresaporta",625.364615519,42,13,5.8278113015,5.98908478574,0.576965910283,18,18,69,72,0.281045751633987,0.401324474740682,-0.0196078431372549,0.00657908974984724,0.25682603205413,0.308222002246463,-0.10068263050627,-0.0453771281085071
"absolute-girl",2619.77090559,110,55,5.82286338666,5.95199129525,0.527902320482,25,25,83,91,0.304861470628628,0.381273035391671,0.117254411780241,0.0869570080717847,0.247975715733997,0.319317865506127,0.303593106665277,0.334909909902492
"Abyss460498333",1126.74233652,32,18,5.10887930524,5.17461214189,0.608181574672,43,43,139,146,0.090000055555607,0.0412026981529797,0.300443643617617,0.272223734580504,0.132363280940286,0.0582228469932018,0.0779098911729214,0.128148507214339
"abyssofnight",1324.73775513,56,28,5.76504293497,6.01576284174,0.69920093818,39,39,97,111,0.250338524190279,0.291694867305223,0.208249245178529,0.195681511470985,0.232738487098518,0.248573505632316,0.14239637565547,0.118358069897781
"acaseofyou713",1931.38471434,99,37,5.55572270469,5.69846158231,0.639609792383,83,83,78,88,0.071554819953666,0.0609428476885446,0.188374051097771,0.157490091835724,0.277565104440049,0.283853080738579,0.0807340808587641,0.180511770020515
"accessrequired",2086.43346791,95,42,5.45499456441,5.56689570508,0.656811743434,25,25,64,66,-0.0372293593882327,0.199174118977164,0.118457052598922,0.17121985666458,0.167992379702986,0.266326876279419,0.0487078497363688,0.0830698196334673
"AceAzzameen",2350.27772131,104,45,5.51876408096,5.64821643111,0.71493135712,100,100,199,209,0.0356275420438125,0.0865422170474373,-0.0623104003321692,-0.0444630411691826,0.0570659403127587,0.187439352109192,0.124901621835001,0.117465128154245
"acethegirl",1279.3397861,59,24,5.79717582706,5.91085429602,0.546694017334,23,24,67,72,0.134653729347831,-0.0950496913043515,0.0950496913043515,0.0396040380434798,0.0986202241921761,0.0213346844762206,0.00542863619406474,-0.0676354890841886
"acfox",1114.80395955,31,15,5.22537995834,5.3688296462,0.587087128804,15,15,101,102,0.238095238095238,0.267945650822834,0.142857142857143,0.229667700705286,0.302874132804757,0.333864389196423,0.286280371915097,0.287815446895909
"Achajkaa",1983.71957571,92,38,5.67963518301,5.82101278586,0.60505118344,11,11,59,63,0.236363636363636,0.256891545196151,0.0181818181818182,-0.0733975843417574,0.319204924482241,0.253085587550236,0.160187086644934,0.166179167695398
"AChemicalFan",1273.82625876,51,22,5.40005476221,5.4101206575,0.688847282937,20,20,93,122,0,-0.0105263157894737,-0.115789473684211,-0.0210526315789474,0.188582207062476,0.139372169347251,-0.00655124292524731,-0.145003368108756
"Achil",1047.08879364,46,19,5.82736116051,5.86579079296,0.471788162437,13,13,74,75,-0.153846153846154,-0.153846153846154,0.256410256410256,0.256410256410256,0.161791928915217,0.121653208450175,-0.129951869677897,-0.0970993498639015
"achr",2577.22151134,86,38,5.31440589881,5.4102726528,0.789410445831,16,16,111,115,-0.0585779186129006,0.170965151237095,0.15,0.314964916380737,0.315781296313315,0.314462607707441,-0.0414686206156643,0.132029881924685
"acid_orchid",1410.8119537,64,27,5.38211936503,5.45136211415,0.71283979057,58,58,65,73,0.096822999893482,0.0406308048014533,0.0121028749866852,-0.135233872697374,0.294372294372294,0.268916162306587,0.058187065880096,0.0284269519039135
"AcidAmmo",984.750880262,33,17,5.93256890293,6.10078120727,0.474302250574,69,69,63,66,0.0790768142892088,0.098263588971965,-0.0299018195915814,-0.0445977162057997,0.152703094045727,0.154047251069896,-0.00512426490086332,-0.0231843688901181
"AcidBarret",1109.11173462,47,18,5.86161558937,6.01102588791,0.605410765287,146,146,97,104,0.15271810727966,0.0744820364476641,0.102649109983815,0.108469330807299,0.253170003697621,0.223707914844008,0.176192538830384,0.14307336095107
"AcideRomantique",2950.04541586,107,55,5.51072968801,5.7110332426,0.788849763373,14,14,72,74,-0.230769230769231,-0.243097632848325,0.120879120879121,0.419895911283471,0.146016858213242,0.119169182255674,-0.079467619885491,-0.0360643577879015
"acidpink",1923.53225721,70,32,5.61459257708,5.7075296806,0.722359280689,14,14,61,65,0.441995696087864,0.388888888888889,0.010989010989011,0.0883991392175728,0.238512070699418,0.163971132470406,0.0202351722449341,-0.0756583040734761
"acidstorage",3886.00138156,151,77,5.60360116322,5.66545281627,0.556659426019,19,19,123,136,0.0938420457437049,0.211144602923336,0.269795881513152,0.0586512785898156,0.239631850000485,0.257927035945089,0.326566793520813,0.340338802419318
"Ackibear",3169.22695257,147,64,5.03110011443,5.08161730749,0.876179555122,41,41,210,247,-0.0561660980335164,-0.0600127987629318,0.0048840085246536,-0.0134722609467806,0.244697898680373,0.192038582699298,0.128702752322686,0.0901728730452747
"ackoolness",1506.36549421,71,27,5.48442034483,5.58664047189,0.695661555629,30,30,52,63,0.239537474729802,0.282710280373832,0.230681888482611,0.393987468398589,-0.0581351494801953,-0.0348486448518129,-0.000754432343376852,0.0545045539384831
"Ackrandy18",785.54252454,42,13,5.74886532789,5.98370460577,0.685998939055,23,23,94,104,-0.209486166007905,-0.160336418068674,0.0909090909090909,-0.0641345672274695,0.377047601957296,0.376239323023515,0.0558928401443379,0.114687490646753
"AColdDayInHell",3574.60781228,121,65,4.65661554018,4.66943775942,0.736613864666,138,138,271,320,0.0929716006360793,0.0777752882244372,0.00127179488521798,-0.0546729470754209,0.10309647169383,0.103863274355275,0.145461543336071,0.158339735704527
"acollopy2",1700.28831268,79,34,5.8113289954,5.95700594527,0.630919209875,13,13,75,76,0.282051282051282,0.128205128205128,0.256410256410256,-0.0512820512820513,0.0472412580303202,-0.0640380457432815,0.0151433229286121,-0.0499189710267976
"acquaman7",1511.45485183,63,27,5.50491911326,5.69423918454,0.758320106891,37,38,69,90,0.103837501178354,0.251139242866185,0.0300752219743784,-0.092216797426944,0.249733333257441,0.209019598771281,-0.0734102180933821,-0.0897438847601324
"AcquireCurrency",1128.52646926,42,19,5.17521821524,5.20642836274,0.806866961615,22,22,89,95,0.204349757568273,0.273915632485132,-0.169566820109844,-0.24782842939131,0.246295382180263,0.236907161524031,0.0659172288407759,-0.0601872248196188
"acraft",1124.55534873,58,26,5.51630996429,5.58191214809,0.590143429851,24,24,105,106,-0.16393687387049,-0.205140591723134,0.0692177911897626,0.0512851479307834,0.280688915876536,0.283247844587441,0.0916086540067022,0.261926137921547
"acromusic",857.393682681,47,16,5.33748349401,5.41335509537,0.905680684047,39,40,75,78,0.0459770220035711,0.0447764903649533,0.00405405775571549,0.0216951595676655,0.193351006897095,0.200731242226131,0.0531263514277999,-0.0119785370587022
"actiondatsun",2148.07446264,97,42,5.71590175418,6.00960258349,0.813159536278,22,23,80,94,0.116883116883117,-0.0913052108283774,0.0822510822510823,-0.0565222733699479,0.0506489420755335,0.106940010763992,0.158911055761986,0.19032775725258
"Activator13",1251.39275917,51,21,5.82184773944,5.92473918781,0.56139848259,22,22,89,96,0.13015215002824,-0.184637236468999,0.0954449100207092,0.0791302442009996,0.0332310849302983,0.0889268972959543,-0.000255525796356703,0.114031615916416
"AcydoMoralez",578.293173199,39,12,5.90284045999,6.11368504986,0.655450725097,11,11,50,58,0.163636363636364,0.0185216946644159,0.127272727272727,-0.0185216946644159,0.308006638741606,0.379787322847968,0.198529478021778,0.240038740847633
"Ad_Noctum",2049.31203648,71,33,4.65751006919,4.63955620802,0.804682973704,19,19,65,73,-0.0409356725146199,0.175953835769447,0.00584795321637427,-0.211144602923336,0.00433213109310213,0.333576890672295,0.0558229324964245,-0.0434366171999455
"adaalbertojr",1007.95058495,43,23,5.98720213878,6.09577833187,0.474574881761,10,10,132,146,0.422222222222222,0.226778683805536,-0.377777777777778,-0.277173946873433,0.177314844506009,0.179727890766889,0.207511181441314,0.203780576861778
"adah88",442.754842216,29,9,5.99575373439,6.06327967879,0.439178117896,16,16,78,83,0.276153044889389,0.117651212954243,-0.0585779186129006,-0.117651212954243,0.337000168500126,0.351433380788649,0.205666769500077,0.155893966238942
"adaiaslopes",1441.31304695,54,30,5.81795877492,5.91976687955,0.52885683774,47,47,155,164,0.231374388493339,0.126969470654915,-0.0693802035152636,-0.103751837077295,0.037218662273258,-0.0101552793824708,-0.0233864228418941,-0.0352482533192312
"adam_albrecht",2510.03556703,92,49,5.88071431312,6.02285317735,0.54351434745,12,12,85,89,0.0152676204138115,-0.0465242105199235,0.351155269517664,0.35668561398608,0.14387885160488,0.0126422351343897,-0.0563261924498564,-0.0199298687273665
"adam1095",786.920913788,22,12,5.60606821749,5.65305889649,0.70046626041,16,16,102,111,0.359835785764961,0.24267994853916,-0.276153044889389,-0.326362689414732,0.20122365832485,0.0963975825300632,0.0700970887001054,0.0708656576187344
"adam704",1326.00201904,59,20,5.74976880382,5.83204179502,0.57441065407,56,56,87,89,0.126829435956798,0.15979622976173,0.04487810810779,0.250172785938446,0.138669672459468,0.220882090491751,0.0546112223585549,0.349707611070173
"adam85k",659.192332506,37,14,5.09676640931,5.2532764283,0.858706040309,11,11,38,43,0.0545454545454545,0.0545454545454545,0.0181818181818182,0.236363636363636,0.068424821372192,0.397429271639326,0.22934496203874,0.284288325108852
"adamchellberg",1009.25671997,41,15,5.81758881443,6.02093112734,0.656179925627,71,72,112,131,-0.103838688966293,0.0949964489069448,0.036738181112804,0.121923054921424,0.348036077278305,0.250910762832906,0.153227122321027,0.203700944740655
"adamconyne",1207.50309117,52,21,5.54444342559,5.67364923559,0.696921894116,26,26,54,55,0.0739600261633639,0.0989191468376298,-0.265023427085387,-0.278210100480834,0.437063043929556,0.400140129349947,0.139160873187171,0.0699545680681726
"AdamdangA",1487.54277124,55,22,5.71079867876,5.99862106822,0.701294907502,17,17,90,94,-0.0147058823529412,0.0441176470588235,-0.132352941176471,-0.191176470588235,0.246654484917954,0.145333156598183,0.112806576109668,0.114444983150921
"adamepyare",1516.86703502,65,31,5.82209355991,5.92559929108,0.555558703011,32,32,83,89,0.123357493714989,0.119554266022783,0.262096774193548,0.234343912548009,0.225260993465795,0.22670408032436,0.155496773325611,0.106239079109756
"adameq666",1123.20582646,44,21,5.15729065593,5.16425170694,0.891470197876,14,14,79,100,0.296703296703297,0.626373626373626,0.120879120879121,-0.032967032967033,0.377930408345735,0.352852543357669,-0.111274123393314,-0.186309552093092
"adamfaux225",1728.57498778,71,31,5.62019767767,5.78725780371,0.708293056561,33,33,37,39,0.18423560064702,0.0228137294412057,0.106262050888,0.0360875158788854,0.0690690690690691,-0.0226075455599417,-0.165165165165165,-0.161267158327584
"adamnray",2315.55532937,110,54,5.65714415196,5.72744934604,0.580895945712,21,21,108,128,0.276190476190476,0.295238095238095,0.304761904761905,0.285714285714286,0.0045045069382056,-0.0577173691637504,-0.0287595442977742,-0.100008774797249
"adamohio",1271.57860908,48,22,5.27056324376,5.25402332001,0.687314460769,34,34,72,83,-0.0089126559714795,-0.116071613634736,0.0409982174688057,0.130357350697472,0.151497383722586,0.10166886819487,0.188295197856755,0.10716448269189
"AdamQuann",2184.89277596,104,46,5.31636695093,5.38758379162,0.664213170799,48,48,165,184,0.16762751093923,0.0729541986197591,-0.027494459466223,-0.126335319561046,0.273799423727389,0.273926602288742,0.0890269211983179,0.0168154777590638
"adams92",1707.94906567,49,24,5.32294125194,5.47157625677,0.783445079589,12,12,86,96,0.0909090909090909,0.137408583724303,-0.212121212121212,-0.351155269517664,0.289589084569579,0.219189845051478,0.116116717725153,0.088637116275116
"Adamsik",1435.05512718,67,26,5.67878076256,5.97422293195,0.77288369342,28,28,70,84,0.164895949766808,0.247671749743919,0.169312169312169,0.172185581497002,0.30115992641996,0.237424089843284,-0.259734902153115,-0.298131475337364
"adamtoremember",852.684684876,32,14,5.81787312721,5.94269387768,0.565021820483,12,12,48,53,-0.272727272727273,0.0606060606060606,-0.0909090909090909,0.121212121212121,0.272525763127386,0.411577447324824,0.110963258602356,0.166612314562566
"AdamWGolen",988.684580432,41,15,5.39085163121,5.33858582091,0.561194878355,24,24,156,162,-0.0471870105616408,-0.101818181818182,0.166666666666667,-0.0181488502160157,0.244613868259614,0.294890106083491,0.0369174839633423,0.0295655531516033
"Adanedhel",4014.34676407,170,67,5.34773449759,5.47266562541,0.81194394937,12,12,172,180,0.0606060606060606,-0.0606060606060606,0.424242424242424,0.424242424242424,0.193948718545931,0.267208443529806,0.0191136967767713,0.00279454134588006
"adc124",1239.65191394,42,21,5.82594281639,5.9278921269,0.589496420248,26,26,98,105,0.180409809085775,0.326470629766773,-0.018490006540841,0.0126840398441198,-0.00126275919161952,0.0455714108205172,0.0555614044312588,0.0663434957526599
"Addinski16",1105.89690801,54,19,4.93822319308,4.99700610105,0.872677275672,15,15,106,148,0.333333333333333,0.333333333333333,-0.0666666666666667,0.00952380952380952,0.272228769183035,0.188622570888271,0.0611345980992285,0.0854752376682985
"AddisonMarieD",1584.06804304,88,30,5.5891915599,5.77646291029,0.694341353152,66,66,83,90,0.0284914089025152,-0.0244658614472525,0.0901449494784496,0.0301118294735415,0.166004632529911,0.0660674007820785,-0.0217807496581798,-0.178146027108819
